title,description,repo_url,github_url,github_stars,language,published_date,source_url,source_name,owner
alibi,Algorithms for explaining machine learning models,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,2637,Python,2019-02-26T10:10:56+00:00Z,https://github.com/SeldonIO/alibi,GitHub,SeldonIO
plexe,✨ Build a machine learning model from a prompt,https://github.com/plexe-ai/plexe,https://github.com/plexe-ai/plexe,2583,Python,2025-01-05T18:34:25+00:00Z,https://github.com/plexe-ai/plexe,GitHub,plexe-ai
explainerdashboard,"Quickly build Explainable AI dashboards that show the inner workings of so-called ""blackbox"" machine learning models.",https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,2503,Python,2019-10-30T08:26:16+00:00Z,https://github.com/oegedijk/explainerdashboard,GitHub,oegedijk
Algorithm_Interview_Notes-Chinese,2018/2019/校招/春招/秋招/自然语言处理(NLP)/深度学习(Deep Learning)/机器学习(Machine Learning)/C/C++/Python/面试笔记，此外，还包括创建者看到的所有机器学习/深度学习面经中的问题。 除了其中 DL/ML 相关的，其他与算法岗相关的计算机知识也会记录。 但是不会包括如前端/测试/JAVA/Android等岗位中有关的问题。,https://github.com/DarLiner/Algorithm_Interview_Notes-Chinese,https://github.com/DarLiner/Algorithm_Interview_Notes-Chinese,2472,Python,2018-12-04T04:01:44+00:00Z,https://github.com/DarLiner/Algorithm_Interview_Notes-Chinese,GitHub,DarLiner
evaluate,🤗 Evaluate: A library for easily evaluating machine learning models and datasets.,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,2466,Python,2022-03-30T15:08:26+00:00Z,https://github.com/huggingface/evaluate,GitHub,huggingface
torchmetrics,"Machine learning metrics for distributed, scalable PyTorch applications.",https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,2449,Python,2020-12-22T20:02:42+00:00Z,https://github.com/Lightning-AI/torchmetrics,GitHub,Lightning-AI
tensorflow-federated,An open-source framework for machine learning and other computations on decentralized data.,https://github.com/google-parfait/tensorflow-federated,https://github.com/google-parfait/tensorflow-federated,2443,Python,2018-12-12T23:15:35+00:00Z,https://github.com/google-parfait/tensorflow-federated,GitHub,google-parfait
NakedTensor,Bare bone examples of machine learning in TensorFlow,https://github.com/jostmey/NakedTensor,https://github.com/jostmey/NakedTensor,2403,Python,2016-09-08T16:49:07+00:00Z,https://github.com/jostmey/NakedTensor,GitHub,jostmey
texar,"Toolkit for Machine Learning, Natural Language Processing, and Text Generation, in TensorFlow.  This is part of the CASL project: http://casl-project.ai/",https://github.com/asyml/texar,https://github.com/asyml/texar,2390,Python,2017-07-22T19:02:05+00:00Z,https://github.com/asyml/texar,GitHub,asyml
rasa_core,Rasa Core is now part of the Rasa repo: An open source machine learning framework to automate text-and voice-based conversations,https://github.com/RasaHQ/rasa_core,https://github.com/RasaHQ/rasa_core,2343,Python,2017-09-18T12:07:12+00:00Z,https://github.com/RasaHQ/rasa_core,GitHub,RasaHQ
Open3D-ML,An extension of Open3D to address 3D Machine Learning tasks,https://github.com/isl-org/Open3D-ML,https://github.com/isl-org/Open3D-ML,2314,Python,2020-07-01T22:33:57+00:00Z,https://github.com/isl-org/Open3D-ML,GitHub,isl-org
fairlearn,A Python package to assess and improve fairness of machine learning models.,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,2258,Python,2018-05-15T01:51:35+00:00Z,https://github.com/fairlearn/fairlearn,GitHub,fairlearn
sagemaker-python-sdk,A library for training and deploying machine learning models on Amazon SageMaker,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,2253,Python,2017-11-14T01:03:33+00:00Z,https://github.com/aws/sagemaker-python-sdk,GitHub,aws
machine-learning-refined,"Master the fundamentals of machine learning, deep learning, and mathematical optimization by building key concepts and models from scratch using Python.",https://github.com/neonwatty/machine-learning-refined,https://github.com/neonwatty/machine-learning-refined,2244,Python,2016-08-12T14:13:30+00:00Z,https://github.com/neonwatty/machine-learning-refined,GitHub,neonwatty
GeneticAlgorithmPython,"Source code of PyGAD, a Python 3 library for building the genetic algorithm and training machine learning algorithms (Keras & PyTorch).",https://github.com/ahmedfgad/GeneticAlgorithmPython,https://github.com/ahmedfgad/GeneticAlgorithmPython,2212,Python,2018-12-11T11:19:33+00:00Z,https://github.com/ahmedfgad/GeneticAlgorithmPython,GitHub,ahmedfgad
fairchem,FAIR Chemistry's library of machine learning methods for chemistry ,https://github.com/facebookresearch/fairchem,https://github.com/facebookresearch/fairchem,2187,Python,2019-09-26T04:47:27+00:00Z,https://github.com/facebookresearch/fairchem,GitHub,facebookresearch
quantum,An open-source Python framework for hybrid quantum-classical machine learning.,https://github.com/tensorflow/quantum,https://github.com/tensorflow/quantum,2170,Python,2020-02-06T19:58:35+00:00Z,https://github.com/tensorflow/quantum,GitHub,tensorflow
awesome-ml4co,Awesome machine learning for combinatorial optimization papers.,https://github.com/Thinklab-SJTU/awesome-ml4co,https://github.com/Thinklab-SJTU/awesome-ml4co,2145,Python,2021-03-21T09:07:51+00:00Z,https://github.com/Thinklab-SJTU/awesome-ml4co,GitHub,Thinklab-SJTU
BuildingMachineLearningSystemsWithPython,Source Code for the book Building Machine Learning Systems with Python,https://github.com/luispedro/BuildingMachineLearningSystemsWithPython,https://github.com/luispedro/BuildingMachineLearningSystemsWithPython,2132,Python,2013-09-25T07:10:26+00:00Z,https://github.com/luispedro/BuildingMachineLearningSystemsWithPython,GitHub,luispedro
ogb,"Benchmark datasets, data loaders, and evaluators for graph machine learning",https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,2090,Python,2019-11-22T22:13:57+00:00Z,https://github.com/snap-stanford/ogb,GitHub,snap-stanford
machine_learning_security,Source code about machine learning and security.,https://github.com/13o-bbr-bbq/machine_learning_security,https://github.com/13o-bbr-bbq/machine_learning_security,2086,Python,2017-05-01T20:33:43+00:00Z,https://github.com/13o-bbr-bbq/machine_learning_security,GitHub,13o-bbr-bbq
hls4ml,Machine learning on FPGAs using HLS,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,2062,Python,2017-10-25T21:43:56+00:00Z,https://github.com/fastmachinelearning/hls4ml,GitHub,fastmachinelearning
PyPOTS,"A Python toolkit/library for reality-centric machine/deep learning & data mining on partially-observed time series, with 50+ SOTA neural network models for scientific analysis tasks (imputation, classification, clustering, forecasting, anomaly detection, cleaning) on incomplete industrial irregularly-sampled multivariate TS with NaN missing values",https://github.com/WenjieDu/PyPOTS,https://github.com/WenjieDu/PyPOTS,2032,Python,2022-03-29T14:22:47+00:00Z,https://github.com/WenjieDu/PyPOTS,GitHub,WenjieDu
theMLbook,The Python code to reproduce the illustrations from The Hundred-Page Machine Learning Book.,https://github.com/aburkov/theMLbook,https://github.com/aburkov/theMLbook,2028,Python,2019-01-06T06:40:03+00:00Z,https://github.com/aburkov/theMLbook,GitHub,aburkov
privacy,Library for training machine learning models with privacy for training data,https://github.com/tensorflow/privacy,https://github.com/tensorflow/privacy,2019,Python,2018-12-21T18:46:46+00:00Z,https://github.com/tensorflow/privacy,GitHub,tensorflow
logparser,"A machine learning toolkit for log parsing [ICSE'19, DSN'16]",https://github.com/logpai/logparser,https://github.com/logpai/logparser,1990,Python,2015-08-05T11:32:39+00:00Z,https://github.com/logpai/logparser,GitHub,logpai
MachineLearningStocks,Using python and scikit-learn to make stock predictions,https://github.com/robertmartin8/MachineLearningStocks,https://github.com/robertmartin8/MachineLearningStocks,1953,Python,2017-02-12T04:50:44+00:00Z,https://github.com/robertmartin8/MachineLearningStocks,GitHub,robertmartin8
PhiFlow,A differentiable PDE solving framework for machine learning,https://github.com/tum-pbs/PhiFlow,https://github.com/tum-pbs/PhiFlow,1911,Python,2019-12-04T15:55:57+00:00Z,https://github.com/tum-pbs/PhiFlow,GitHub,tum-pbs
libra,Ergonomic machine learning for everyone.,https://github.com/Palashio/libra,https://github.com/Palashio/libra,1907,Python,2020-04-10T23:25:55+00:00Z,https://github.com/Palashio/libra,GitHub,Palashio
petastorm,"Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets in Apache Parquet format. It supports ML frameworks such as Tensorflow, Pytorch, and PySpark and can be used from pure Python code.",https://github.com/uber/petastorm,https://github.com/uber/petastorm,1888,Python,2018-06-15T23:15:29+00:00Z,https://github.com/uber/petastorm,GitHub,uber
surpriver,Find big moving stocks before they move using machine learning and anomaly detection,https://github.com/tradytics/surpriver,https://github.com/tradytics/surpriver,1865,Python,2020-08-30T07:56:22+00:00Z,https://github.com/tradytics/surpriver,GitHub,tradytics
intelligent-trading-bot,Intelligent Trading Bot: Automatically generating signals and trading based on machine learning and feature engineering,https://github.com/asavinov/intelligent-trading-bot,https://github.com/asavinov/intelligent-trading-bot,1822,Python,2021-10-24T08:34:07+00:00Z,https://github.com/asavinov/intelligent-trading-bot,GitHub,asavinov
AIX360,Interpretability and explainability of data and machine learning models,https://github.com/Trusted-AI/AIX360,https://github.com/Trusted-AI/AIX360,1788,Python,2019-07-11T07:17:48+00:00Z,https://github.com/Trusted-AI/AIX360,GitHub,Trusted-AI
katib,Automated Machine Learning on Kubernetes,https://github.com/kubeflow/katib,https://github.com/kubeflow/katib,1691,Python,2018-04-03T17:07:12+00:00Z,https://github.com/kubeflow/katib,GitHub,kubeflow
MachineLearning_Zhouzhihua_ProblemSets,"Exercises answers to the book ""machine-learning"" written by Zhou Zhihua。周志华《机器学习》课后习题，个人解答。各算法都拿numpy和pandas实现了一遍",https://github.com/hanmq/MachineLearning_Zhouzhihua_ProblemSets,https://github.com/hanmq/MachineLearning_Zhouzhihua_ProblemSets,1681,Python,2018-09-03T06:35:59+00:00Z,https://github.com/hanmq/MachineLearning_Zhouzhihua_ProblemSets,GitHub,hanmq
keepsake,Version control for machine learning,https://github.com/replicate/keepsake,https://github.com/replicate/keepsake,1680,Python,2020-07-01T04:37:44+00:00Z,https://github.com/replicate/keepsake,GitHub,replicate
NBA-Machine-Learning-Sports-Betting,NBA sports betting using machine learning,https://github.com/kyleskom/NBA-Machine-Learning-Sports-Betting,https://github.com/kyleskom/NBA-Machine-Learning-Sports-Betting,1676,Python,2019-11-29T18:52:26+00:00Z,https://github.com/kyleskom/NBA-Machine-Learning-Sports-Betting,GitHub,kyleskom
auto_ml,[UNMAINTAINED] Automated machine learning for analytics & production,https://github.com/ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,1654,Python,2016-08-07T21:35:08+00:00Z,https://github.com/ClimbsRocks/auto_ml,GitHub,ClimbsRocks
Metrics,"Machine learning evaluation metrics, implemented in Python, R, Haskell, and MATLAB / Octave",https://github.com/benhamner/Metrics,https://github.com/benhamner/Metrics,1650,Python,2012-06-12T15:52:50+00:00Z,https://github.com/benhamner/Metrics,GitHub,benhamner
CrypTen,A framework for Privacy Preserving Machine Learning,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,1649,Python,2019-08-15T00:00:31+00:00Z,https://github.com/facebookresearch/CrypTen,GitHub,facebookresearch
mle-bench,MLE-bench is a benchmark for measuring how well AI agents perform at machine learning engineering,https://github.com/openai/mle-bench,https://github.com/openai/mle-bench,1640,Python,2024-10-08T17:07:40+00:00Z,https://github.com/openai/mle-bench,GitHub,openai
skrub,Machine learning with dataframes,https://github.com/skrub-data/skrub,https://github.com/skrub-data/skrub,1638,Python,2018-03-12T23:32:22+00:00Z,https://github.com/skrub-data/skrub,GitHub,skrub-data
